1.408391992034824236e-01
-2.972842204293063562e-01
3.369687230312032877e-01
4.493588006341012742e-01
-3.988998887437283924e-01
2.364365632027290998e-01
8.120412395761034130e-02
-3.713402312433502495e-01
-7.933295359962344584e-02
1.664724794426660770e-01
